dealYear,dealMonth,dealDay,umdNm,aptNm,buildYear,excluUseAr,deposit,monthlyRent,contractType,floor,jibun,aptSeq
2022,4,27,청당동,버들마을,2009,33.24,"1,403",10, ,8,472,44131-844
2022,4,9,신부동,동아태조,1995,59.97,"16,500",0,신규,3,541,44131-63
2022,4,27,청당동,청당코오롱하늘채,2019,71.3335,"15,000",0,신규,9,992,44131-1002
2022,4,22,안서동,동보스타빌,1996,24.18,200,35,신규,3,304-1,44131-91
2022,4,27,청당동,버들마을,2009,51.93,"3,445",19, ,6,472,44131-844
2022,4,26,청수동,극동2차,1992,127.22,"20,000",0,신규,3,183,44131-55
2022,4,19,신부동,신부 디 이스트,2018,59.93,"25,000",0,신규,4,986,44131-980
2022,4,27,청당동,버들마을,2009,46.66,"2,935",15, ,4,472,44131-844
2022,4,22,신방동,성지새말2,1997,84.96,"19,000",0,신규,18,874,44131-44
2022,4,27,청당동,버들마을,2009,33.24,"1,403",10, ,11,472,44131-844
2022,4,16,신방동,성지새말2,1997,59.97,"17,000",0,신규,18,874,44131-44
2022,4,21,문화동,천안역필하우스에듀시티(2단지),2022,59.994,"22,000",0,신규,6,181,44131-1025
2022,4,6,신부동,동아태조,1995,59.97,"16,500",0,신규,13,541,44131-63
2022,4,23,다가동,일봉산해피트리,2017,84.9553,"21,500",0, ,7,578,44131-970
2022,4,22,목천읍 천정리,고운라피네아파트,2020,59.9396,"13,840",0,신규,11,282,44131-1013
2022,4,2,용곡동,용곡마을동일하이빌(2단지),2005,103.3862,"28,000",0,신규,13,580,44131-781
2022,4,25,문화동,천안역필하우스에듀시티(1단지),2022,59.994,"22,500",0,신규,12,180,44131-1024
2022,4,16,목천읍 신계리,천안목천동우1차,1997,39.95,300,30, ,11,422,44131-76
2022,4,26,신방동,초원그린타운,1998,39.27,"8,800",0,신규,5,920,44131-81
2022,4,1,봉명동,봉명청솔(3차),2001,56.34,"3,000",32,신규,9,494,44131-87
2022,4,16,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,8,1066,44131-940
2022,4,24,문화동,천안역필하우스에듀시티(1단지),2022,73.9949,"15,000",40,신규,12,180,44131-1024
2022,4,9,봉명동,대우목화(6차),1990,58.905,"1,000",45,신규,3,212-2,44131-26
2022,4,9,목천읍 삼성리,원앙마을부영1차,1999,49.92,"8,500",0,신규,5,9-12,44131-95
2022,4,8,신방동,초원그린타운,1998,39.27,500,38,갱신,7,920,44131-81
2022,4,16,문화동,천안역필하우스에듀시티(1단지),2022,73.9949,"25,000",0,신규,11,180,44131-1024
2022,4,14,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,1,1066,44131-940
2022,4,16,신방동,천안하나리움아인스파크,2016,59.9807,"16,220",5, ,9,1066,44131-940
2022,4,14,원성동,메가시티2,2016,26.5164,"8,000",0,신규,10,582-1,44131-938
2022,4,25,목천읍 신계리,목천이수프라임,2000,55.1,500,45,신규,11,134-3,44131-92
2022,4,7,문화동,천안역필하우스에듀시티(1단지),2022,84.9872,"5,000",100,신규,23,180,44131-1024
2022,4,16,신방동,천안하나리움아인스파크,2016,59.9281,"16,690",2, ,13,1066,44131-940
2022,4,16,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,18,1066,44131-940
2022,4,24,문화동,천안역필하우스에듀시티(1단지),2022,73.9949,"25,000",0,신규,16,180,44131-1024
2022,4,22,문화동,천안역필하우스에듀시티(2단지),2022,73.9941,"25,000",0,신규,17,181,44131-1025
2022,4,16,청당동,산운마을부영사랑으로,2011,84.9877,"19,000",30,갱신,1,609,44131-857
2022,4,23,신부동,대림한내,1995,59.781,"16,500",0,신규,6,544,44131-59
2022,4,25,청당동,청수 포레나(FORENA),2015,90.8872,"36,000",0,신규,2,466,44131-923
2022,4,22,청당동,청당코오롱하늘채,2019,59.9189,"27,000",0,신규,8,992,44131-1002
2022,4,15,문화동,천안역필하우스에듀시티(1단지),2022,73.9949,"23,000",0,신규,2,180,44131-1024
2022,4,24,문화동,천안역필하우스에듀시티(1단지),2022,73.9949,"15,000",40,신규,12,180,44131-1024
2022,4,20,문화동,천안역필하우스에듀시티(1단지),2022,84.9872,"27,000",0,신규,18,180,44131-1024
2022,4,20,청수동,현대,1996,59.97,"14,000",0,신규,4,219-4,44131-57
2022,4,23,신방동,신방푸르지오,2009,84.9609,"25,500",0,신규,6,1911,44131-837
2022,4,24,청수동,청솔엘지에스케이,1999,59.83,"16,000",0,신규,11,261,44131-56
2022,4,23,신방동,초원그린타운,1998,39.27,500,42,신규,8,920,44131-81
2022,4,25,쌍용동,쌍용신성,1995,84.99,"14,200",0,신규,4,555-2,44131-33
2022,4,24,신방동,성지새말1,1997,59.97,"12,600",0, ,22,873,44131-43
2022,4,23,신방동,성지새말2,1997,59.97,"16,000",0,신규,16,874,44131-44
2022,4,19,목천읍 신계리,천안목천동우1차,1997,59.9,"1,000",40,갱신,11,422,44131-76
2022,4,18,청수동,경남아너스빌,2008,120.424,"20,000",0,갱신,3,267,44131-829
2022,4,14,봉명동,봉명청솔(3차),2001,56.34,"7,000",10, ,3,494,44131-87
2022,4,16,문화동,천안역필하우스에듀시티(1단지),2022,73.9819,"25,000",0,신규,22,180,44131-1024
2022,4,11,문화동,천안역필하우스에듀시티(1단지),2022,84.8959,"26,000",0, ,4,180,44131-1024
2022,4,2,문화동,천안역필하우스에듀시티(1단지),2022,73.9949,"23,500",0,신규,17,180,44131-1024
2022,4,1,문화동,천안역필하우스에듀시티(1단지),2022,84.9861,"28,500",0,신규,12,180,44131-1024
2022,4,22,목천읍 신계리,목천신도브래뉴2차,2005,59.86,"13,500",0,신규,13,166-36,44131-785
2022,4,14,청수동,청솔엘지에스케이,1999,84.98,"20,000",0,신규,14,261,44131-56
2022,4,8,신부동,신부 디 이스트,2018,74.95,"27,300",0,갱신,14,986,44131-980
2022,4,16,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,7,1066,44131-940
2022,4,15,신방동,신동아목련,1996,59.95,"12,075",0,갱신,7,869,44131-45
2022,4,14,신방동,천안하나리움아인스파크,2016,59.9281,"16,690",2, ,11,1066,44131-940
2022,4,14,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,6,1066,44131-940
2022,4,18,신방동,초원그린타운,1998,39.27,"6,500",0,신규,2,920,44131-81
2022,4,9,문화동,천안역필하우스에듀시티(1단지),2022,73.9949,"26,000",0,신규,16,180,44131-1024
2022,4,7,문화동,천안역필하우스에듀시티(1단지),2022,73.9949,"22,000",0,신규,13,180,44131-1024
2022,4,21,목천읍 신계리,목천신도브래뉴2차,2005,84.81,"1,000",63,갱신,2,166-36,44131-785
2022,4,19,신부동,우방,1995,84.97,"17,000",0,신규,4,859,44131-69
2022,4,16,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,16,1066,44131-940
2022,4,22,신방동,초원그린타운,1998,39.27,"8,000",0,갱신,7,920,44131-81
2022,4,15,목천읍 신계리,천안목천협성엠파이어,2013,39.82,300,35,신규,3,127-2,44131-891
2022,4,16,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,4,1066,44131-940
2022,4,21,목천읍 신계리,목천신도브래뉴2차,2005,84.81,"18,000",0, ,3,166-36,44131-785
2022,4,21,신부동,대림한내,1995,59.781,"16,000",0,신규,12,544,44131-59
2022,4,20,안서동,안서코아루,2018,51.382,"18,000",0,신규,5,546,44131-984
2022,4,20,다가동,일봉공원한화꿈에그린,2006,84.96,"1,000",80,신규,13,444-3,44131-790
2022,4,21,목천읍 신계리,목천신도브래뉴2차,2005,84.81,"18,000",0, ,3,166-36,44131-785
2022,4,9,문화동,천안역필하우스에듀시티(1단지),2022,84.9861,"26,000",0,신규,9,180,44131-1024
2022,4,4,봉명동,봉명청솔(3차),2001,56.34,"13,500",0,신규,6,494,44131-87
2022,4,20,문화동,천안역필하우스에듀시티(1단지),2022,73.9819,"3,000",100,신규,12,180,44131-1024
2022,4,1,신부동,대림한들,1995,98.44,"20,000",0,신규,12,545,44131-60
2022,4,16,문화동,천안역필하우스에듀시티(1단지),2022,73.9819,"23,000",0,신규,6,180,44131-1024
2022,4,21,신방동,초원그린타운,1998,39.27,500,47,신규,13,920,44131-81
2022,4,9,신방동,한라동백2,1998,84.97,"20,000",0,신규,13,909,44131-46
2022,4,2,신방동,신방한라비발디,2009,84.9737,"13,000",0,갱신,6,1893,44131-842
2022,4,16,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,4,1066,44131-940
2022,4,20,안서동,안서금호어울림,2009,129.908,"30,000",0, ,7,365-3,44131-840
2022,4,20,봉명동,봉명청솔(3차),2001,56.34,"2,000",50,신규,8,494,44131-87
2022,4,20,문화동,천안역필하우스에듀시티(1단지),2022,84.8959,"25,000",0,신규,5,180,44131-1024
2022,4,16,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,12,1066,44131-940
2022,4,20,문화동,천안역필하우스에듀시티(1단지),2022,84.9872,"25,000",0,신규,10,180,44131-1024
2022,4,20,신부동,방죽안휴먼시아,2009,59.81,"22,050",0,갱신,17,970,44131-843
2022,4,20,안서동,안서금호어울림,2009,129.908,"30,000",0, ,7,365-3,44131-840
2022,4,18,신방동,두레현대2,1997,59.995,"17,000",0,신규,19,897,44131-41
2022,4,16,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,12,1066,44131-940
2022,4,19,청당동,청당코오롱하늘채,2019,59.9189,"27,000",0,신규,21,992,44131-1002
2022,4,12,청당동,청당동한양수자인블루시티,2018,73.9323,"15,000",80, ,12,978,44131-977
2022,4,16,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,8,1066,44131-940
2022,4,15,쌍용동,쌍용신성,1995,84.99,"15,900",0,신규,4,555-2,44131-33
2022,4,7,신방동,초원그린타운,1998,39.27,"6,500",0, ,5,920,44131-81
2022,4,18,용곡동,용곡한라비발디,2010,84.9434,"33,000",0,신규,5,596,44131-851
2022,4,19,신방동,신방한성필하우스,2010,108.2578,"30,000",0,신규,8,1557,44131-850
2022,4,18,청당동,청당마을신도브래뉴,2006,84.773,"19,000",0,신규,5,436,44131-805
2022,4,19,청당동,한양수자인,2011,84.9458,"25,200",0, ,11,458,44131-854
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,14,1066,44131-940
2022,4,16,문화동,천안역필하우스에듀시티(1단지),2022,84.9872,"27,000",0,신규,17,180,44131-1024
2022,4,16,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,14,1066,44131-940
2022,4,16,청당동,청당마을벽산블루밍,2007,84.967,"25,000",0, ,5,440,44131-814
2022,4,6,봉명동,봉명청솔(3차),2001,56.34,"1,500",50,신규,7,494,44131-87
2022,4,19,신부동,동아태조,1995,59.97,"15,000",0,신규,4,541,44131-63
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9281,"14,440",14, ,8,1066,44131-940
2022,4,19,신부동,경남아너스빌,2000,59.862,"15,000",0,신규,13,85,44131-68
2022,4,9,봉명동,봉명청솔(3차),2001,56.34,"13,500",0,신규,4,494,44131-87
2022,4,16,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,16,1066,44131-940
2022,4,14,목천읍 신계리,목천이수프라임,2000,39.68,"3,670",0, ,3,134-3,44131-92
2022,4,9,신부동,힐스테이트천안신부,2017,59.3721,"2,000",90,신규,3,978,44131-966
2022,4,19,신부동,신부 디 이스트,2018,59.93,"21,000",0,갱신,24,986,44131-980
2022,4,1,신방동,향촌현대,1997,59.84,"13,100",0, ,10,905,44131-47
2022,4,1,신방동,향촌현대,1997,59.84,"13,100",0, ,10,905,44131-47
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"15,330",2, ,3,1066,44131-940
2022,4,16,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,19,1066,44131-940
2022,4,16,신방동,천안하나리움아인스파크,2016,59.9281,"16,690",2, ,3,1066,44131-940
2022,4,17,신방동,초원그린타운,1998,39.27,"7,500",0,신규,9,920,44131-81
2022,4,16,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,13,1066,44131-940
2022,4,16,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,18,1066,44131-940
2022,4,11,신방동,초원그린타운,1998,39.27,300,34,갱신,14,920,44131-81
2022,4,16,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,19,1066,44131-940
2022,4,16,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,6,1066,44131-940
2022,4,16,신방동,초원그린타운,1998,39.27,"2,000",30,갱신,7,920,44131-81
2022,4,12,신부동,우방,1995,59.83,"10,500",0,갱신,1,859,44131-69
2022,4,16,신방동,현대2,1992,84.63,"15,000",0,신규,14,22,44131-49
2022,4,16,신방동,천안하나리움아인스파크,2016,59.9281,"16,690",2, ,9,1066,44131-940
2022,4,16,신방동,천안하나리움아인스파크,2016,59.9281,"16,690",2, ,9,1066,44131-940
2022,4,15,신방동,초원그린타운,1998,39.27,"5,250",0, ,13,920,44131-81
2022,4,16,신부동,방죽안휴먼시아,2009,84.77,"31,000",0,신규,19,970,44131-843
2022,4,16,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,2,1066,44131-940
2022,4,18,봉명동,성지,1989,78.62,"11,500",0,신규,4,213-1,44131-28
2022,4,16,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,2,1066,44131-940
2022,4,14,목천읍 신계리,연합초원,1994,53.82,"4,500",0, ,5,166-22,44131-77
2022,4,6,문화동,천안역필하우스에듀시티(1단지),2022,59.994,"22,000",0,신규,8,180,44131-1024
2022,4,14,신부동,대림한숲,1995,70.389,"17,000",0,신규,7,672,44131-61
2022,4,18,봉명동,대우목화(6차),1990,58.905,"3,000",30, ,1,212-2,44131-26
2022,4,15,문화동,천안역필하우스에듀시티(1단지),2022,59.9587,"22,000",0,신규,8,180,44131-1024
2022,4,13,신방동,초원그린타운,1998,39.27,500,40,신규,3,920,44131-81
2022,4,11,문화동,천안역필하우스에듀시티(1단지),2022,84.8959,"26,000",0, ,4,180,44131-1024
2022,4,14,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,3,1066,44131-940
2022,4,16,신방동,천안하나리움아인스파크,2016,59.9281,"16,690",2, ,6,1066,44131-940
2022,4,16,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,3,1066,44131-940
2022,4,18,병천면 가전리,신한,1997,42.54,"1,186",7, ,1,68-3,44131-97
2022,4,11,문화동,천안역필하우스에듀시티(1단지),2022,73.9819,"22,000",0,신규,2,180,44131-1024
2022,4,16,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,9,1066,44131-940
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,4,1066,44131-940
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,7,1066,44131-940
2022,4,16,신방동,천안하나리움아인스파크,2016,59.9281,"16,690",2, ,7,1066,44131-940
2022,4,15,신부동,힐스테이트천안신부,2017,84.9845,"33,000",0,신규,10,978,44131-966
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,3,1066,44131-940
2022,4,15,문화동,힐스테이트천안,2021,59.9201,"20,000",30,갱신,32,179,44131-1015
2022,4,16,신방동,천안하나리움아인스파크,2016,59.9807,"14,440",14, ,5,1066,44131-940
2022,4,16,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,13,1066,44131-940
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,6,1066,44131-940
2022,4,15,목천읍 신계리,목천이수프라임,2000,39.68,"3,500",0, ,4,134-3,44131-92
2022,4,4,신방동,신방푸르지오,2009,84.9625,"18,000",0, ,3,1911,44131-837
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,1,1066,44131-940
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,17,1066,44131-940
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,6,1066,44131-940
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,11,1066,44131-940
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,2,1066,44131-940
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9281,"3,870",41, ,7,1066,44131-940
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,14,1066,44131-940
2022,4,13,청당동,행정타운두산위브더파크,2018,84.994,"30,000",0,신규,9,980,44131-979
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,9,1066,44131-940
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,17,1066,44131-940
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,13,1066,44131-940
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,16,1066,44131-940
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,4,1066,44131-940
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,17,1066,44131-940
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9281,"16,690",2, ,14,1066,44131-940
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,6,1066,44131-940
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9281,"16,690",2, ,12,1066,44131-940
2022,4,13,신방동,초원그린타운,1998,39.27,"5,000",0, ,1,920,44131-81
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,15,1066,44131-940
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,4,1066,44131-940
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,20,1066,44131-940
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,17,1066,44131-940
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,15,1066,44131-940
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,14,1066,44131-940
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,1,1066,44131-940
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9281,"16,690",2, ,7,1066,44131-940
2022,4,14,봉명동,대우목화(6차),1990,58.905,"10,000",0,신규,3,212-2,44131-26
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,7,1066,44131-940
2022,4,13,신방동,한라동백2,1998,59.94,"16,000",0,신규,19,909,44131-46
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,7,1066,44131-940
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,12,1066,44131-940
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,11,1066,44131-940
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,7,1066,44131-940
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,13,1066,44131-940
2022,4,14,청당동,산운마을,2009,39.63,"3,114",7, ,4,604,44131-846
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,6,1066,44131-940
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,8,1066,44131-940
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"5,840",34, ,15,1066,44131-940
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,12,1066,44131-940
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9281,"16,690",2, ,4,1066,44131-940
2022,4,15,문화동,천안역필하우스에듀시티(1단지),2022,84.9872,"26,000",0,신규,6,180,44131-1024
2022,4,4,봉명동,봉명동선경,1991,59.28,500,45,신규,5,60-54,44131-27
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,14,1066,44131-940
2022,4,6,목천읍 신계리,천안목천협성엠파이어,2013,39.82,"5,250",0, ,3,127-2,44131-891
2022,4,14,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,4,1066,44131-940
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9281,"16,690",2, ,5,1066,44131-940
2022,4,15,신방동,천안하나리움아인스파크,2016,59.9807,"5,600",58, ,8,1066,44131-940
2022,4,14,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,11,1066,44131-940
2022,4,14,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,11,1066,44131-940
2022,4,9,신부동,동아태조,1995,59.97,"1,575",53,갱신,15,541,44131-63
2022,4,8,신부동,동아태조,1995,59.97,"12,500",0,신규,15,541,44131-63
2022,4,14,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,7,1066,44131-940
2022,4,14,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,9,1066,44131-940
2022,4,14,신방동,천안하나리움아인스파크,2016,59.9807,"15,750",8, ,15,1066,44131-940
2022,4,14,청당동,버들마을,2009,51.93,"4,645",12, ,8,472,44131-844
2022,4,14,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2,갱신,16,1066,44131-940
2022,4,14,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,7,1066,44131-940
2022,4,14,신방동,천안하나리움아인스파크,2016,59.9807,"14,440",48,갱신,16,1066,44131-940
2022,4,14,신방동,천안하나리움아인스파크,2016,59.9281,"16,690",2,갱신,12,1066,44131-940
2022,4,14,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2,갱신,9,1066,44131-940
2022,4,14,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,7,1066,44131-940
2022,4,14,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,12,1066,44131-940
2022,4,14,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,17,1066,44131-940
2022,4,14,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",0,신규,16,1066,44131-940
2022,4,14,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,18,1066,44131-940
2022,4,14,신방동,천안하나리움아인스파크,2016,59.9281,"16,690",2,갱신,10,1066,44131-940
2022,4,14,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2,신규,11,1066,44131-940
2022,4,14,신방동,천안하나리움아인스파크,2016,59.9281,"15,280",11,갱신,10,1066,44131-940
2022,4,14,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,16,1066,44131-940
2022,4,11,신방동,초원그린타운,1998,39.27,"8,500",0,신규,13,920,44131-81
2022,4,14,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2,신규,16,1066,44131-940
2022,4,14,신방동,천안하나리움아인스파크,2016,59.9281,"16,690",2, ,6,1066,44131-940
2022,4,14,신방동,천안하나리움아인스파크,2016,59.9807,"14,440",14, ,6,1066,44131-940
2022,4,14,신방동,천안하나리움아인스파크,2016,59.9281,"16,690",2, ,12,1066,44131-940
2022,4,14,신방동,두레현대1,1997,59.995,"1,000",65,신규,1,895,44131-40
2022,4,14,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,7,1066,44131-940
2022,4,14,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,18,1066,44131-940
2022,4,7,문화동,천안역필하우스에듀시티(1단지),2022,84.8959,"23,500",0,신규,4,180,44131-1024
2022,4,14,신방동,천안하나리움아인스파크,2016,59.9807,"16,690",2, ,10,1066,44131-940
2022,4,14,신방동,천안하나리움아인스파크,2016,59.9281,"16,690",2,신규,15,1066,44131-940
2022,4,7,청당동,중흥S클래스산운마을,2009,84.825,"27,000",0, ,16,606,44131-845
2022,4,13,문화동,천안역필하우스에듀시티(1단지),2022,73.9949,"23,500",0,신규,11,180,44131-1024
2022,4,10,청당동,청당코오롱하늘채,2019,59.9189,"2,000",85,신규,4,992,44131-1002
2022,4,10,다가동,아트빌,2004,39.78,"3,000",0, ,14,27-2,44131-82
2022,4,13,신방동,초원그린타운,1998,39.27,"8,500",0, ,13,920,44131-81
2022,4,7,청당동,한양수자인,2011,84.9344,"25,200",0,갱신,11,458,44131-854
2022,4,8,청당동,우미린,2010,121.6626,"38,000",0,신규,10,456,44131-853
2022,4,5,신방동,초원그린타운,1998,39.27,"1,700",32,신규,9,920,44131-81
2022,4,12,신방동,향촌현대,1997,59.84,"16,500",0,신규,8,905,44131-47
2022,4,4,북면 상동리,중앙,1998,47.36,500,38,신규,13,91-6,44131-79
2022,4,12,신방동,초원그린타운,1998,39.27,"8,400",0,신규,8,920,44131-81
2022,4,9,문화동,천안역필하우스에듀시티(1단지),2022,73.9949,"1,500",110,신규,8,180,44131-1024
2022,4,12,신부동,신부 디 이스트,2018,59.83,"21,500",0,갱신,14,986,44131-980
2022,4,12,봉명동,봉명동선경,1991,59.28,"9,000",0,신규,7,60-54,44131-27
2022,4,6,문화동,천안역필하우스에듀시티(1단지),2022,73.9819,"24,000",0,신규,13,180,44131-1024
2022,4,12,청당동,산운마을,2009,39.58,"1,858",12, ,4,604,44131-846
2022,4,12,목천읍 신계리,목천신도브래뉴1차,2004,84.98,"4,000",42,신규,4,103-4,44131-83
2022,4,12,신방동,초원그린타운,1998,39.27,"5,000",0, ,11,920,44131-81
2022,4,9,문화동,천안역필하우스에듀시티(1단지),2022,84.9067,"27,000",0,신규,13,180,44131-1024
2022,4,4,신방동,신방한라비발디,2009,84.965,"23,000",0,신규,11,1893,44131-842
2022,4,1,목천읍 신계리,목천신도브래뉴1차,2004,59.98,"12,000",0,신규,5,103-4,44131-83
2022,4,9,신부동,힐스테이트천안신부,2017,74.9512,"30,000",0,신규,13,978,44131-966
2022,4,10,신방동,초원그린타운,1998,39.27,500,35, ,2,920,44131-81
2022,4,10,문화동,천안역필하우스에듀시티(1단지),2022,73.9819,"24,000",0,신규,14,180,44131-1024
2022,4,9,목천읍 삼성리,원앙마을부영1차,1999,49.92,"8,000",0,신규,4,9-12,44131-95
2022,4,11,청수동,극동1차,1992,84.81,"3,000",75,신규,8,209,44131-54
2022,4,10,문화동,천안역필하우스에듀시티(1단지),2022,73.9819,"23,000",0,신규,3,180,44131-1024
2022,4,11,청당동,청당동한양수자인블루시티,2018,84.9432,"27,000",0,갱신,11,978,44131-977
2022,4,8,청당동,행정타운두산위브더파크,2018,72.689,"25,000",0,신규,10,980,44131-979
2022,4,7,다가동,일봉산해피트리,2017,84.9458,"6,000",65,신규,3,578,44131-970
2022,4,10,신방동,신방푸르지오,2009,84.9609,"26,000",0, ,14,1911,44131-837
2022,4,8,신방동,성지새말1,1997,59.97,"15,000",0,신규,9,873,44131-43
2022,4,8,신방동,초원그린타운,1998,39.27,"8,500",0,신규,11,920,44131-81
2022,4,7,청당동,청당동한양수자인블루시티,2018,73.9323,"3,000",63,갱신,5,978,44131-977
2022,4,5,신방동,초원그린타운,1998,39.27,500,45, ,3,920,44131-81
2022,4,4,청당동,한양수자인,2011,84.9468,"3,000",120,신규,18,458,44131-854
2022,4,7,신방동,초원그린타운,1998,39.27,500,42,신규,7,920,44131-81
2022,4,5,신방동,초원그린타운,1998,39.27,"6,500",0,신규,5,920,44131-81
2022,4,8,신방동,두레현대2,1997,59.995,"15,300",0, ,19,897,44131-41
2022,4,1,청수동,극동1차,1992,84.81,"13,000",0,갱신,7,209,44131-54
2022,4,6,봉명동,e편한세상봉명아너리움,2020,84.7877,"21,000",0,신규,4,204-3,44131-1008
2022,4,7,쌍용동,쌍용신성,1995,59.91,"13,000",0,신규,4,555-2,44131-33
2022,4,7,신방동,초원그린타운,1998,39.27,"8,000",0,신규,15,920,44131-81
